LocationID,Name,State,Status,Response,Message
"0","Palghar","Maharashtra","1","Success",""
"0","Shegaon","Maharashtra","1","Success",""
"0","Jangaon","Telangana","1","Success",""
"0","Bheemunipatnam","Andhra Pradesh","1","Success",""
"0","Panna","Madhya Pradesh","1","Success",""
"0","Thodupuzha","Kerala","1","Success",""
"0","KathUrban Agglomeration","Jammu and Kashmir","1","Success",""
"0","Palitana","Gujarat","1","Success",""
"0","Arwal","Bihar","1","Success",""
"0","Venkatagiri","Andhra Pradesh","1","Success",""
"0","Kalpi","Uttar Pradesh","1","Success",""
"0","Rajgarh (Churu)","Rajasthan","1","Success",""
"0","Sattenapalle","Andhra Pradesh","1","Success",""
"0","Arsikere","Karnataka","1","Success",""
"0","Ozar","Maharashtra","1","Success",""
"0","Thirumangalam","Tamil Nadu","1","Success",""
"0","Petlad","Gujarat","1","Success",""
"0","Nasirabad","Rajasthan","1","Success",""
"0","Phaltan","Maharashtra","1","Success",""
"0","Rampurhat","West Bengal","1","Success",""
"0","Nanjangud","Karnataka","1","Success",""
"0","Forbesganj","Bihar","1","Success",""
"0","Tundla","Uttar Pradesh","1","Success",""
"0","BhabUrban Agglomeration","Bihar","1","Success",""
"0","Sagara","Karnataka","1","Success",""
"0","Pithapuram","Andhra Pradesh","1","Success",""
"0","Sira","Karnataka","1","Success",""
"0","Bhadrachalam","Telangana","1","Success",""
"0","Charkhi Dadri","Haryana","1","Success",""
"0","Chatra","Jharkhand","1","Success",""
"0","Palasa Kasibugga","Andhra Pradesh","1","Success",""
"0","Nohar","Rajasthan","1","Success",""
"0","Yevla","Maharashtra","1","Success",""
"0","Sirhind Fatehgarh Sahib","Punjab","1","Success",""
"0","Bhainsa","Telangana","1","Success",""
"0","Parvathipuram","Andhra Pradesh","1","Success",""
"0","Shahade","Maharashtra","1","Success",""
"0","Chalakudy","Kerala","1","Success",""
"0","Narkatiaganj","Bihar","1","Success",""
"0","Kapadvanj","Gujarat","1","Success",""
"0","Macherla","Andhra Pradesh","1","Success",""
"0","Raghogarh'-Vijaypur","Madhya Pradesh","1","Success",""
"0","Rupnagar","Punjab","1","Success",""
"0","Naugachhia","Bihar","1","Success",""
"0","Sendhwa","Madhya Pradesh","1","Success",""
"0","Byasanagar","Odisha","1","Success",""
"0","Sandila","Uttar Pradesh","1","Success",""
"0","Gooty","Andhra Pradesh","1","Success",""
"0","Salur","Andhra Pradesh","1","Success",""
"0","Nanpara","Uttar Pradesh","1","Success",""
"0","Sardhana","Uttar Pradesh","1","Success",""
"0","Vita","Maharashtra","1","Success",""
"0","Gumia","Jharkhand","1","Success",""
"0","Puttur","Karnataka","1","Success",""
"0","Jalandhar Cantt.","Punjab","1","Success",""
"0","Nehtaur","Uttar Pradesh","1","Success",""
"0","Changanassery","Kerala","1","Success",""
"0","Mandapeta","Andhra Pradesh","1","Success",""
"0","Dumka","Jharkhand","1","Success",""
"0","Seohara","Uttar Pradesh","1","Success",""
"0","Umarkhed","Maharashtra","1","Success",""
"0","Madhupur","Jharkhand","1","Success",""
"0","Vikramasingapuram","Tamil Nadu","1","Success",""
"0","Punalur","Kerala","1","Success",""
"0","Kendrapara","Odisha","1","Success",""
"0","Sihor","Gujarat","1","Success",""
"0","Nellikuppam","Tamil Nadu","1","Success",""
"0","Samana","Punjab","1","Success",""
"0","Warora","Maharashtra","1","Success",""
"0","Nilambur","Kerala","1","Success",""
"0","Rasipuram","Tamil Nadu","1","Success",""
"0","Ramnagar","Uttarakhand","1","Success",""
"0","Jammalamadugu","Andhra Pradesh","1","Success",""
"0","Nawanshahr","Punjab","1","Success",""
"0","Thoubal","Manipur","1","Success",""
"0","Athni","Karnataka","1","Success",""
"0","Cherthala","Kerala","1","Success",""
"0","Sidhi","Madhya Pradesh","1","Success",""
"0","Farooqnagar","Telangana","1","Success",""
"0","Peddapuram","Andhra Pradesh","1","Success",""
"0","Chirkunda","Jharkhand","1","Success",""
"0","Pachora","Maharashtra","1","Success",""
"0","Madhepura","Bihar","1","Success",""
"0","Pithoragarh","Uttarakhand","1","Success",""
"0","Tumsar","Maharashtra","1","Success",""
"0","Phalodi","Rajasthan","1","Success",""
"0","Tiruttani","Tamil Nadu","1","Success",""
"0","Rampura Phul","Punjab","1","Success",""
"0","Perinthalmanna","Kerala","1","Success",""
"0","Padrauna","Uttar Pradesh","1","Success",""
"0","Pipariya","Madhya Pradesh","1","Success",""
"0","Dalli'-Rajhara","Chhattisgarh","1","Success",""
"0","Punganur","Andhra Pradesh","1","Success",""
"0","Mattannur","Kerala","1","Success",""
"0","Mathura","Uttar Pradesh","1","Success",""
"0","Thakurdwara","Uttar Pradesh","1","Success",""
"0","Nandivaram'-Guduvancheri","Tamil Nadu","1","Success",""
"0","Mulbagal","Karnataka","1","Success",""
"0","Manjlegaon","Maharashtra","1","Success",""
"0","Wankaner","Gujarat","1","Success",""
"0","Sillod","Maharashtra","1","Success",""
"0","Nidadavole","Andhra Pradesh","1","Success",""
"0","Surapura","Karnataka","1","Success",""
"0","Rajagangapur","Odisha","1","Success",""
"0","Sheikhpura","Bihar","1","Success",""
"0","Parlakhemundi","Odisha","1","Success",""
"0","Kalimpong","West Bengal","1","Success",""
"0","Siruguppa","Karnataka","1","Success",""
"0","Arvi","Maharashtra","1","Success",""
"0","Limbdi","Gujarat","1","Success",""
"0","Barpeta","Assam","1","Success",""
"0","Manglaur","Uttarakhand","1","Success",""
"0","Repalle","Andhra Pradesh","1","Success",""
"0","Mudhol","Karnataka","1","Success",""
"0","Shujalpur","Madhya Pradesh","1","Success",""
"0","Mandvi","Gujarat","1","Success",""
"0","Thangadh","Gujarat","1","Success",""
"0","Sironj","Madhya Pradesh","1","Success",""
"0","Nandura","Maharashtra","1","Success",""
"0","Shoranur","Kerala","1","Success",""
"0","Nathdwara","Rajasthan","1","Success",""
"0","Periyakulam","Tamil Nadu","1","Success",""
"0","Sultanganj","Bihar","1","Success",""
"0","Medak","Telangana","1","Success",""
"0","Narayanpet","Telangana","1","Success",""
"0","Raxaul Bazar","Bihar","1","Success",""
"0","Rajauri","Jammu and Kashmir","1","Success",""
"0","Pernampattu","Tamil Nadu","1","Success",""
"0","Nainital","Uttarakhand","1","Success",""
"0","Ramachandrapuram","Andhra Pradesh","1","Success",""
"0","Vaijapur","Maharashtra","1","Success",""
"0","Nangal","Punjab","1","Success",""
"0","Sidlaghatta","Karnataka","1","Success",""
"0","Punch","Jammu and Kashmir","1","Success",""
"0","Pandhurna","Madhya Pradesh","1","Success",""
"0","Wadgaon Road","Maharashtra","1","Success",""
"0","Talcher","Odisha","1","Success",""
"0","Varkala","Kerala","1","Success",""
"0","Pilani","Rajasthan","1","Success",""
"0","Nowgong","Madhya Pradesh","1","Success",""
"0","Naila Janjgir","Chhattisgarh","1","Success",""
"0","Mapusa","Goa","1","Success",""
"0","Vellakoil","Tamil Nadu","1","Success",""
"0","Merta City","Rajasthan","1","Success",""
"0","Sivaganga","Tamil Nadu","1","Success",""
"0","Mandideep","Madhya Pradesh","1","Success",""
"0","Sailu","Maharashtra","1","Success",""
"0","Vyara","Gujarat","1","Success",""
"0","Kovvur","Andhra Pradesh","1","Success",""
"0","Vadalur","Tamil Nadu","1","Success",""
"0","Nawabganj","Uttar Pradesh","1","Success",""
"0","Padra","Gujarat","1","Success",""
"0","Sainthia","West Bengal","1","Success",""
"0","Siana","Uttar Pradesh","1","Success",""
"0","Shahpur","Karnataka","1","Success",""
"0","Sojat","Rajasthan","1","Success",""
"0","Noorpur","Uttar Pradesh","1","Success",""
"0","Paravoor","Kerala","1","Success",""
"0","Murtijapur","Maharashtra","1","Success",""
"0","Ramnagar","Bihar","1","Failed","Duplicate"
"0","Sundargarh","Odisha","1","Success",""
"0","Taki","West Bengal","1","Success",""
"0","Saundatti'-Yellamma","Karnataka","1","Success",""
"0","Pathanamthitta","Kerala","1","Success",""
"0","Wadi","Karnataka","1","Success",""
"0","Rameshwaram","Tamil Nadu","1","Success",""
"0","Tasgaon","Maharashtra","1","Success",""
"0","Sikandra Rao","Uttar Pradesh","1","Success",""
"0","Sihora","Madhya Pradesh","1","Success",""
"0","Tiruvethipuram","Tamil Nadu","1","Success",""
"0","Tiruvuru","Andhra Pradesh","1","Success",""
"0","Mehkar","Maharashtra","1","Success",""
"0","Peringathur","Kerala","1","Success",""
"0","Perambalur","Tamil Nadu","1","Success",""
"0","Manvi","Karnataka","1","Success",""
"0","Zunheboto","Nagaland","1","Success",""
"0","Mahnar Bazar","Bihar","1","Success",""
"0","Attingal","Kerala","1","Success",""
"0","Shahbad","Haryana","1","Success",""
"0","Puranpur","Uttar Pradesh","1","Success",""
"0","Nelamangala","Karnataka","1","Success",""
"0","Nakodar","Punjab","1","Success",""
"0","Lunawada","Gujarat","1","Success",""
"0","Murshidabad","West Bengal","1","Success",""
"0","Mahe","Puducherry","1","Success",""
"0","Lanka","Assam","1","Success",""
"0","Rudauli","Uttar Pradesh","1","Success",""
"0","Tuensang","Nagaland","1","Success",""
"0","Lakshmeshwar","Karnataka","1","Success",""
"0","Zira","Punjab","1","Success",""
"0","Yawal","Maharashtra","1","Success",""
"0","Thana Bhawan","Uttar Pradesh","1","Success",""
"0","Ramdurg","Karnataka","1","Success",""
"0","Pulgaon","Maharashtra","1","Success",""
"0","Sadasivpet","Telangana","1","Success",""
"0","Nargund","Karnataka","1","Success",""
"0","Neem'-Ka'-Thana","Rajasthan","1","Success",""
"0","Memari","West Bengal","1","Success",""
"0","Nilanga","Maharashtra","1","Success",""
"0","Naharlagun","Arunachal Pradesh","1","Success",""
"0","Pakaur","Jharkhand","1","Success",""
"0","Wai","Maharashtra","1","Success",""
"0","Tarikere","Karnataka","1","Success",""
"0","Malavalli","Karnataka","1","Success",""
"0","Raisen","Madhya Pradesh","1","Success",""
"0","Lahar","Madhya Pradesh","1","Success",""
"0","Uravakonda","Andhra Pradesh","1","Success",""
"0","Savanur","Karnataka","1","Success",""
"0","Sirohi","Rajasthan","1","Success",""
"0","Udhampur","Jammu and Kashmir","1","Success",""
"0","Umarga","Maharashtra","1","Success",""
"0","Pratapgarh","Rajasthan","1","Success",""
"0","Lingsugur","Karnataka","1","Success",""
"0","Usilampatti","Tamil Nadu","1","Success",""
"0","Palia Kalan","Uttar Pradesh","1","Success",""
"0","Wokha","Nagaland","1","Success",""
"0","Rajpipla","Gujarat","1","Success",""
"0","Vijayapura","Karnataka","1","Success",""
"0","Rawatbhata","Rajasthan","1","Success",""
"0","Sangaria","Rajasthan","1","Success",""
"0","Paithan","Maharashtra","1","Success",""
"0","Rahuri","Maharashtra","1","Success",""
"0","Patti","Punjab","1","Success",""
"0","Zaidpur","Uttar Pradesh","1","Success",""
"0","Lalsot","Rajasthan","1","Success",""
"0","Maihar","Madhya Pradesh","1","Success",""
"0","Vedaranyam","Tamil Nadu","1","Success",""
"0","Nawapur","Maharashtra","1","Success",""
"0","Solan","Himachal Pradesh","1","Success",""
"0","Vapi","Gujarat","1","Failed","Duplicate"
"0","Sanawad","Madhya Pradesh","1","Success",""
"0","Warisaliganj","Bihar","1","Success",""
"0","Revelganj","Bihar","1","Success",""
"0","Sabalgarh","Madhya Pradesh","1","Success",""
"0","Tuljapur","Maharashtra","1","Success",""
"0","Simdega","Jharkhand","1","Success",""
"0","Musabani","Jharkhand","1","Success",""
"0","Kodungallur","Kerala","1","Success",""
"0","Phulabani","Odisha","1","Success",""
"0","Umreth","Gujarat","1","Success",""
"0","Narsipatnam","Andhra Pradesh","1","Success",""
"0","Nautanwa","Uttar Pradesh","1","Success",""
"0","Rajgir","Bihar","1","Success",""
"0","Yellandu","Telangana","1","Success",""
"0","Sathyamangalam","Tamil Nadu","1","Success",""
"0","Pilibanga","Rajasthan","1","Success",""
"0","Morshi","Maharashtra","1","Success",""
"0","Pehowa","Haryana","1","Success",""
"0","Sonepur","Bihar","1","Success",""
"0","Pappinisseri","Kerala","1","Success",""
"0","Zamania","Uttar Pradesh","1","Success",""
"0","Mihijam","Jharkhand","1","Success",""
"0","Purna","Maharashtra","1","Success",""
"0","Puliyankudi","Tamil Nadu","1","Success",""
"0","Shikarpur'-Bulandshahr","Uttar Pradesh","1","Success",""
"0","Umaria","Madhya Pradesh","1","Success",""
"0","Porsa","Madhya Pradesh","1","Success",""
"0","Naugawan Sadat","Uttar Pradesh","1","Success",""
"0","Fatehpur Sikri","Uttar Pradesh","1","Success",""
"0","Manuguru","Telangana","1","Success",""
"0","Udaipur","Tripura","1","Failed","Duplicate"
"0","Pipar City","Rajasthan","1","Success",""
"0","Pattamundai","Odisha","1","Success",""
"0","Nanjikottai","Tamil Nadu","1","Success",""
"0","Taranagar","Rajasthan","1","Success",""
"0","Yerraguntla","Andhra Pradesh","1","Success",""
"0","Satana","Maharashtra","1","Success",""
"0","Sherghati","Bihar","1","Success",""
"0","Sankeshwara","Karnataka","1","Success",""
"0","Madikeri","Karnataka","1","Success",""
"0","Thuraiyur","Tamil Nadu","1","Success",""
"0","Sanand","Gujarat","1","Success",""
"0","Rajula","Gujarat","1","Success",""
"0","Kyathampalle","Telangana","1","Success",""
"0","Shahabad'- Rampur","Uttar Pradesh","1","Success",""
"0","Tilda Newra","Chhattisgarh","1","Success",""
"0","Narsinghgarh","Madhya Pradesh","1","Success",""
"0","Chittur'-Thathamangalam","Kerala","1","Success",""
"0","Malaj Khand","Madhya Pradesh","1","Success",""
"0","Sarangpur","Madhya Pradesh","1","Success",""
"0","Robertsganj","Uttar Pradesh","1","Success",""
"0","Sirkali","Tamil Nadu","1","Success",""
"0","Radhanpur","Gujarat","1","Success",""
"0","Tiruchendur","Tamil Nadu","1","Success",""
"0","Utraula","Uttar Pradesh","1","Success",""
"0","Patratu","Jharkhand","1","Success",""
"0","Vijainagar'-Ajmer","Rajasthan","1","Success",""
"0","Periyasemur","Tamil Nadu","1","Success",""
"0","Pathri","Maharashtra","1","Success",""
"0","Sadabad","Uttar Pradesh","1","Success",""
"0","Talikota","Karnataka","1","Success",""
"0","Sinnar","Maharashtra","1","Success",""
"0","Mungeli","Chhattisgarh","1","Success",""
"0","Sedam","Karnataka","1","Success",""
"0","Shikaripur","Karnataka","1","Success",""
"0","Sumerpur","Rajasthan","1","Success",""
"0","Sattur","Tamil Nadu","1","Success",""
"0","Sugauli","Bihar","1","Success",""
"0","Lumding","Assam","1","Success",""
"0","Vandavasi","Tamil Nadu","1","Success",""
"0","Titlagarh","Odisha","1","Success",""
"0","Uchgaon","Maharashtra","1","Success",""
"0","Mokokchung","Nagaland","1","Success",""
"0","Paschim Punropara","West Bengal","1","Success",""
"0","Sagwara","Rajasthan","1","Success",""
"0","Ramganj Mandi","Rajasthan","1","Success",""
"0","Tarakeswar","West Bengal","1","Success",""
"0","Mahalingapura","Karnataka","1","Success",""
"0","Dharmanagar","Tripura","1","Success",""
"0","Mahemdabad","Gujarat","1","Success",""
"0","Manendragarh","Chhattisgarh","1","Success",""
"0","Uran","Maharashtra","1","Success",""
"0","Tharamangalam","Tamil Nadu","1","Success",""
"0","Tirukkoyilur","Tamil Nadu","1","Success",""
"0","Pen","Maharashtra","1","Success",""
"0","Makhdumpur","Bihar","1","Success",""
"0","Maner","Bihar","1","Success",""
"0","Oddanchatram","Tamil Nadu","1","Success",""
"0","Palladam","Tamil Nadu","1","Success",""
"0","Mundi","Madhya Pradesh","1","Success",""
"0","Nabarangapur","Odisha","1","Success",""
"0","Mudalagi","Karnataka","1","Success",""
"0","Samalkha","Haryana","1","Success",""
"0","Nepanagar","Madhya Pradesh","1","Success",""
"0","Karjat","Maharashtra","1","Success",""
"0","Ranavav","Gujarat","1","Success",""
"0","Pedana","Andhra Pradesh","1","Success",""
"0","Pinjore","Haryana","1","Success",""
"0","Lakheri","Rajasthan","1","Success",""
"0","Pasan","Madhya Pradesh","1","Success",""
"0","Puttur","Andhra Pradesh","1","Failed","Duplicate"
"0","Vadakkuvalliyur","Tamil Nadu","1","Success",""
"0","Tirukalukundram","Tamil Nadu","1","Success",""
"0","Mahidpur","Madhya Pradesh","1","Success",""
"0","Mussoorie","Uttarakhand","1","Success",""
"0","Muvattupuzha","Kerala","1","Success",""
"0","Rasra","Uttar Pradesh","1","Success",""
"0","Udaipurwati","Rajasthan","1","Success",""
"0","Manwath","Maharashtra","1","Success",""
"0","Adoor","Kerala","1","Success",""
"0","Uthamapalayam","Tamil Nadu","1","Success",""
"0","Partur","Maharashtra","1","Success",""
"0","Nahan","Himachal Pradesh","1","Success",""
"0","Ladwa","Haryana","1","Success",""
"0","Mankachar","Assam","1","Success",""
"0","Nongstoin","Meghalaya","1","Success",""
"0","Losal","Rajasthan","1","Success",""
"0","Sri Madhopur","Rajasthan","1","Success",""
"0","Ramngarh","Rajasthan","1","Success",""
"0","Mavelikkara","Kerala","1","Success",""
"0","Rawatsar","Rajasthan","1","Success",""
"0","Rajakhera","Rajasthan","1","Success",""
"0","Lar","Uttar Pradesh","1","Success",""
"0","Lal Gopalganj Nindaura","Uttar Pradesh","1","Success",""
"0","Muddebihal","Karnataka","1","Success",""
"0","Sirsaganj","Uttar Pradesh","1","Success",""
"0","Shahpura","Rajasthan","1","Success",""
"0","Surandai","Tamil Nadu","1","Success",""
"0","Sangole","Maharashtra","1","Success",""
"0","Pavagada","Karnataka","1","Success",""
"0","Tharad","Gujarat","1","Success",""
"0","Mansa","Gujarat","1","Failed","Duplicate"
"0","Umbergaon","Gujarat","1","Success",""
"0","Mavoor","Kerala","1","Success",""
"0","Nalbari","Assam","1","Success",""
"0","Talaja","Gujarat","1","Success",""
"0","Malur","Karnataka","1","Success",""
"0","Mangrulpir","Maharashtra","1","Success",""
"0","Soro","Odisha","1","Success",""
"0","Shahpura","Rajasthan","1","Failed","Duplicate"
"0","Vadnagar","Gujarat","1","Success",""
"0","Raisinghnagar","Rajasthan","1","Success",""
"0","Sindhagi","Karnataka","1","Success",""
"0","Sanduru","Karnataka","1","Success",""
"0","Sohna","Haryana","1","Success",""
"0","Manavadar","Gujarat","1","Success",""
"0","Pihani","Uttar Pradesh","1","Success",""
"0","Safidon","Haryana","1","Success",""
"0","Risod","Maharashtra","1","Success",""
"0","Rosera","Bihar","1","Success",""
"0","Sankari","Tamil Nadu","1","Success",""
"0","Malpura","Rajasthan","1","Success",""
"0","Sonamukhi","West Bengal","1","Success",""
"0","Shamsabad'-Agra","Uttar Pradesh","1","Success",""
"0","Nokha","Bihar","1","Failed","Duplicate"
"0","PandUrban Agglomeration","West Bengal","1","Success",""
"0","Mainaguri","West Bengal","1","Success",""
"0","Afzalpur","Karnataka","1","Success",""
"0","Shirur","Maharashtra","1","Success",""
"0","Salaya","Gujarat","1","Success",""
"0","Shenkottai","Tamil Nadu","1","Success",""
"0","Pratapgarh","Tripura","1","Failed","Duplicate"
"0","Vadipatti","Tamil Nadu","1","Success",""
"0","Nagarkurnool","Telangana","1","Success",""
"0","Savner","Maharashtra","1","Success",""
"0","Sasvad","Maharashtra","1","Success",""
"0","Rudrapur","Uttar Pradesh","1","Failed","Duplicate"
"0","Soron","Uttar Pradesh","1","Success",""
"0","Sholingur","Tamil Nadu","1","Success",""
"0","Pandharkaoda","Maharashtra","1","Success",""
"0","Perumbavoor","Kerala","1","Success",""
"0","Maddur","Karnataka","1","Success",""
"0","Nadbai","Rajasthan","1","Success",""
"0","Talode","Maharashtra","1","Success",""
"0","Shrigonda","Maharashtra","1","Success",""
"0","Madhugiri","Karnataka","1","Success",""
"0","Tekkalakote","Karnataka","1","Success",""
"0","Seoni'-Malwa","Madhya Pradesh","1","Success",""
"0","Shirdi","Maharashtra","1","Success",""
"0","SUrban Agglomerationr","Uttar Pradesh","1","Success",""
"0","Terdal","Karnataka","1","Success",""
"0","Raver","Maharashtra","1","Success",""
"0","Tirupathur","Tamil Nadu","1","Failed","Duplicate"
"0","Taraori","Haryana","1","Success",""
"0","Mukhed","Maharashtra","1","Success",""
"0","Manachanallur","Tamil Nadu","1","Success",""
"0","Rehli","Madhya Pradesh","1","Success",""
"0","Sanchore","Rajasthan","1","Success",""
"0","Rajura","Maharashtra","1","Success",""
"0","Piro","Bihar","1","Success",""
"0","Mudabidri","Karnataka","1","Success",""
"0","Vadgaon Kasba","Maharashtra","1","Success",""
"0","Nagar","Rajasthan","1","Success",""
"0","Vijapur","Gujarat","1","Success",""
"0","Viswanatham","Tamil Nadu","1","Success",""
"0","Polur","Tamil Nadu","1","Success",""
"0","Panagudi","Tamil Nadu","1","Success",""
"0","Manawar","Madhya Pradesh","1","Success",""
"0","Tehri","Uttarakhand","1","Success",""
"0","Samdhan","Uttar Pradesh","1","Success",""
"0","Pardi","Gujarat","1","Success",""
"0","Rahatgarh","Madhya Pradesh","1","Success",""
"0","Panagar","Madhya Pradesh","1","Success",""
"0","Uthiramerur","Tamil Nadu","1","Success",""
"0","Tirora","Maharashtra","1","Success",""
"0","Rangia","Assam","1","Success",""
"0","Sahjanwa","Uttar Pradesh","1","Success",""
"0","Wara Seoni","Madhya Pradesh","1","Success",""
"0","Magadi","Karnataka","1","Success",""
"0","Rajgarh (Alwar)","Rajasthan","1","Success",""
"0","Rafiganj","Bihar","1","Success",""
"0","Tarana","Madhya Pradesh","1","Success",""
"0","Rampur Maniharan","Uttar Pradesh","1","Success",""
"0","Sheoganj","Rajasthan","1","Success",""
"0","Raikot","Punjab","1","Success",""
"0","Pauri","Uttarakhand","1","Success",""
"0","Sumerpur","Uttar Pradesh","1","Failed","Duplicate"
"0","Navalgund","Karnataka","1","Success",""
"0","Shahganj","Uttar Pradesh","1","Success",""
"0","Marhaura","Bihar","1","Success",""
"0","Tulsipur","Uttar Pradesh","1","Success",""
"0","Sadri","Rajasthan","1","Success",""
"0","Thiruthuraipoondi","Tamil Nadu","1","Success",""
"0","Shiggaon","Karnataka","1","Success",""
"0","Pallapatti","Tamil Nadu","1","Success",""
"0","Mahendragarh","Haryana","1","Success",""
"0","Sausar","Madhya Pradesh","1","Success",""
"0","Ponneri","Tamil Nadu","1","Success",""
"0","Mahad","Maharashtra","1","Success",""
"0","Lohardaga","Jharkhand","1","Success",""
"0","Tirwaganj","Uttar Pradesh","1","Success",""
"0","Margherita","Assam","1","Success",""
"0","Sundarnagar","Himachal Pradesh","1","Success",""
"0","Rajgarh","Madhya Pradesh","1","Success",""
"0","Mangaldoi","Assam","1","Success",""
"0","Renigunta","Andhra Pradesh","1","Success",""
"0","Longowal","Punjab","1","Success",""
"0","Ratia","Haryana","1","Success",""
"0","Lalgudi","Tamil Nadu","1","Success",""
"0","Shrirangapattana","Karnataka","1","Success",""
"0","Niwari","Madhya Pradesh","1","Success",""
"0","Natham","Tamil Nadu","1","Success",""
"0","Unnamalaikadai","Tamil Nadu","1","Success",""
"0","PurqUrban Agglomerationzi","Uttar Pradesh","1","Success",""
"0","Shamsabad'- Farrukhabad","Uttar Pradesh","1","Success",""
"0","Mirganj","Bihar","1","Success",""
"0","Todaraisingh","Rajasthan","1","Success",""
"0","Warhapur","Uttar Pradesh","1","Success",""
"0","Rajam","Andhra Pradesh","1","Success",""
"0","Urmar Tanda","Punjab","1","Success",""
"0","Lonar","Maharashtra","1","Success",""
"0","Powayan","Uttar Pradesh","1","Success",""
"0","P.N.Patti","Tamil Nadu","1","Success",""
"0","Palampur","Himachal Pradesh","1","Success",""
"0","Srisailam Project (Right Flank Colony) Township","Andhra Pradesh","1","Success",""
"0","Sindagi","Karnataka","1","Success",""
"0","Sandi","Uttar Pradesh","1","Success",""
"0","Vaikom","Kerala","1","Success",""
"0","Malda","West Bengal","1","Success",""
"0","Tharangambadi","Tamil Nadu","1","Success",""
"0","Sakaleshapura","Karnataka","1","Success",""
"0","Lalganj","Bihar","1","Success",""
"0","Malkangiri","Odisha","1","Success",""
"0","Rapar","Gujarat","1","Success",""
"0","Mauganj","Madhya Pradesh","1","Success",""
"0","Todabhim","Rajasthan","1","Success",""
"0","Srinivaspur","Karnataka","1","Success",""
"0","Murliganj","Bihar","1","Success",""
"0","Reengus","Rajasthan","1","Success",""
"0","Sawantwadi","Maharashtra","1","Success",""
"0","Tittakudi","Tamil Nadu","1","Success",""
"0","Lilong","Manipur","1","Success",""
"0","Rajaldesar","Rajasthan","1","Success",""
"0","Pathardi","Maharashtra","1","Success",""
"0","Achhnera","Uttar Pradesh","1","Success",""
"0","Pacode","Tamil Nadu","1","Success",""
"0","Naraura","Uttar Pradesh","1","Success",""
"0","Nakur","Uttar Pradesh","1","Success",""
"0","Palai","Kerala","1","Success",""
"0","Morinda'- India","Punjab","1","Success",""
"0","Manasa","Madhya Pradesh","1","Success",""
"0","Nainpur","Madhya Pradesh","1","Success",""
"0","Sahaspur","Uttar Pradesh","1","Success",""
"0","Pauni","Maharashtra","1","Success",""
"0","Prithvipur","Madhya Pradesh","1","Success",""
"0","Ramtek","Maharashtra","1","Success",""
"0","Silapathar","Assam","1","Success",""
"0","Songadh","Gujarat","1","Success",""
"0","Safipur","Uttar Pradesh","1","Success",""
"0","Sohagpur","Madhya Pradesh","1","Success",""
"0","Mul","Maharashtra","1","Success",""
"0","Sadulshahar","Rajasthan","1","Success",""
"0","Phillaur","Punjab","1","Success",""
"0","Sambhar","Rajasthan","1","Success",""
"0","Prantij","Rajasthan","1","Success",""
"0","Nagla","Uttarakhand","1","Success",""
"0","Pattran","Punjab","1","Success",""
"0","Mount Abu","Rajasthan","1","Success",""
"0","Reoti","Uttar Pradesh","1","Success",""
"0","Tenu dam'-cum'-Kathhara","Jharkhand","1","Success",""
"0","Panchla","West Bengal","1","Success",""
"0","Sitarganj","Uttarakhand","1","Success",""
"0","Pasighat","Arunachal Pradesh","1","Success",""
"0","Motipur","Bihar","1","Success",""
"0","O'' Valley","Tamil Nadu","1","Success",""
"0","Raghunathpur","West Bengal","1","Success",""
"0","Suriyampalayam","Tamil Nadu","1","Success",""
"0","Qadian","Punjab","1","Success",""
"0","Rairangpur","Odisha","1","Success",""
"0","Silvassa","Dadra and Nagar Haveli","1","Success",""
"0","Nowrozabad (Khodargama)","Madhya Pradesh","1","Success",""
"0","Mangrol","Rajasthan","1","Failed","Duplicate"
"0","Soyagaon","Maharashtra","1","Success",""
"0","Sujanpur","Punjab","1","Success",""
"0","Manihari","Bihar","1","Success",""
"0","Sikanderpur","Uttar Pradesh","1","Success",""
"0","Mangalvedhe","Maharashtra","1","Success",""
"0","Phulera","Rajasthan","1","Success",""
"0","Ron","Karnataka","1","Success",""
"0","Sholavandan","Tamil Nadu","1","Success",""
"0","Saidpur","Uttar Pradesh","1","Success",""
"0","Shamgarh","Madhya Pradesh","1","Success",""
"0","Thammampatti","Tamil Nadu","1","Success",""
"0","Maharajpur","Madhya Pradesh","1","Success",""
"0","Multai","Madhya Pradesh","1","Success",""
"0","Mukerian","Punjab","1","Success",""
"0","Sirsi","Uttar Pradesh","1","Failed","Duplicate"
"0","Purwa","Uttar Pradesh","1","Success",""
"0","Sheohar","Bihar","1","Success",""
"0","Namagiripettai","Tamil Nadu","1","Success",""
"0","Parasi","Uttar Pradesh","1","Success",""
"0","Lathi","Gujarat","1","Success",""
"0","Lalganj","Uttar Pradesh","1","Failed","Duplicate"
"0","Narkhed","Maharashtra","1","Success",""
"0","Mathabhanga","West Bengal","1","Success",""
"0","Shendurjana","Maharashtra","1","Success",""
"0","Peravurani","Tamil Nadu","1","Success",""
"0","Mariani","Assam","1","Success",""
"0","Phulpur","Uttar Pradesh","1","Success",""
"0","Rania","Haryana","1","Success",""
"0","Pali","Madhya Pradesh","1","Failed","Duplicate"
"0","Pachore","Madhya Pradesh","1","Success",""
"0","Parangipettai","Tamil Nadu","1","Success",""
"0","Pudupattinam","Tamil Nadu","1","Success",""
"0","Panniyannur","Kerala","1","Success",""
"0","Maharajganj","Bihar","1","Success",""
"0","Rau","Madhya Pradesh","1","Success",""
